ticker,date,totalvol,retailvol
AMZN,3/6/2018,4561718,1963318
AMZN,3/7/2018,4174123,1684290
AMZN,3/8/2018,3862615,1753009
AMZN,3/9/2018,4534250,1718958
AMZN,3/12/2018,5174211,2245000
AMZN,3/13/2018,6531892,2745834
AMZN,3/14/2018,4259443,1753860
AMZN,3/15/2018,4069701,1520391
AMZN,3/16/2018,5425012,1959887
AMZN,3/19/2018,6580766,2721698
AMZN,3/20/2018,4581568,1772041
AMZN,3/21/2018,4750771,1995073
AMZN,3/22/2018,6320551,2591028
AMZN,3/23/2018,8006033,3199588
AMZN,3/26/2018,5624700,2275694
AMZN,3/27/2018,6999631,2923069
AMZN,3/28/2018,13705317,5574821
AMZN,3/29/2018,12581121,5515674
AMZN,4/2/2018,10463607,4650753
AMZN,4/3/2018,10231212,4462173
AMZN,4/4/2018,6982305,3029036
AMZN,4/5/2018,6413459,2517804
AMZN,4/6/2018,5882257,2345890
AMZN,4/9/2018,4208206,1665576
AMZN,4/10/2018,4280144,1850277
AMZN,4/11/2018,3582533,1608957
AMZN,4/12/2018,3135027,1267793
AMZN,4/13/2018,3685267,1480833
AMZN,4/16/2018,2808624,1136744
AMZN,4/17/2018,5114403,2042181
AMZN,4/18/2018,5227509,2154934
AMZN,4/19/2018,6523728,2446163
AMZN,4/20/2018,5541622,2285074
AMZN,4/23/2018,4465424,1974542
AMZN,4/24/2018,7494699,3434452
AMZN,4/25/2018,6587290,3079165
AMZN,4/26/2018,8801101,2973158
AMZN,4/27/2018,13053241,5489967
AMZN,4/30/2018,5464085,2542232
AMZN,5/1/2018,4572071,1982563
AMZN,5/2/2018,4360273,1802722
AMZN,5/3/2018,4251917,1877229
AMZN,5/4/2018,3443567,1256358
AMZN,5/7/2018,3801855,1672871
AMZN,5/8/2018,3067949,1348909
AMZN,5/9/2018,3637302,1461335
AMZN,5/10/2018,2817450,1202362
AMZN,5/11/2018,2263900,882589
AMZN,5/14/2018,2509483,1082680
AMZN,5/15/2018,5077465,1751952
AMZN,5/16/2018,2570572,1076361
AMZN,5/17/2018,2147606,894608
AMZN,5/18/2018,2642584,1109807
AMZN,5/21/2018,2925235,1218114
AMZN,5/22/2018,2115639,898890
AMZN,5/23/2018,3361892,1273863
AMZN,5/24/2018,3429975,1264551
AMZN,5/25/2018,2698400,935163
AMZN,5/29/2018,3846477,1539453
AMZN,5/30/2018,2907357,1202113
AMZN,5/31/2018,3166330,1228654
AMZN,6/1/2018,3313385,1229432
AMZN,6/4/2018,3187737,1248357
AMZN,6/5/2018,4782177,2120414
AMZN,6/6/2018,5473213,2367622
AMZN,6/7/2018,3765687,1644004
AMZN,6/8/2018,2955110,1235267
AMZN,6/11/2018,2335484,1022200
AMZN,6/12/2018,2259215,959193
AMZN,6/13/2018,3327529,1366262
AMZN,6/14/2018,3174415,1383158
AMZN,6/15/2018,4777646,1657137
AMZN,6/18/2018,3107742,1297874
AMZN,6/19/2018,4290117,1756029
AMZN,6/20/2018,4332591,1831270
AMZN,6/21/2018,4941148,2180196
AMZN,6/22/2018,4075124,1469285
AMZN,6/25/2018,7511196,3358386
AMZN,6/26/2018,4386585,2005727
AMZN,6/27/2018,4872201,2091191
AMZN,6/28/2018,4529700,1964213
AMZN,6/29/2018,4543508,1901541
AMZN,7/2/2018,3185696,1347665
AMZN,7/3/2018,2177276,841536
AMZN,7/5/2018,2983110,1291614
AMZN,7/6/2018,2650262,1050401
AMZN,7/9/2018,3011988,1256937
AMZN,7/10/2018,3002905,1345089
AMZN,7/11/2018,3209782,1336385
AMZN,7/12/2018,4532743,2041185
AMZN,7/13/2018,4386679,2006590
AMZN,7/16/2018,5466195,2311693
AMZN,7/17/2018,5682881,2402822
AMZN,7/18/2018,4861913,2047281
AMZN,7/19/2018,4676942,2046879
AMZN,7/20/2018,3891566,1523703
AMZN,7/23/2018,3888462,1783537
AMZN,7/24/2018,4278723,1791805
AMZN,7/25/2018,3836333,1505794
AMZN,7/26/2018,9924371,3521330
AMZN,7/27/2018,9680959,3968499
AMZN,7/30/2018,6562321,3070954
AMZN,7/31/2018,5738713,2579060
AMZN,8/1/2018,4153096,1801478
AMZN,8/2/2018,4354681,1946185
AMZN,8/3/2018,3460487,1351315
AMZN,8/6/2018,3391825,1475956
AMZN,8/7/2018,3377473,1420183
AMZN,8/8/2018,3963017,1743537
AMZN,8/9/2018,4860374,2140667
AMZN,8/10/2018,3639927,1509098
AMZN,8/13/2018,5531475,2458105
AMZN,8/14/2018,3986123,1770820
AMZN,8/15/2018,7700682,2994271
AMZN,8/16/2018,3957090,1556863
AMZN,8/17/2018,4104300,1664591
AMZN,8/20/2018,2862016,1228427
AMZN,8/21/2018,3105626,1240531
AMZN,8/22/2018,3080464,1245358
AMZN,8/23/2018,3562997,1336152
AMZN,8/24/2018,2800863,1062359
AMZN,8/27/2018,3569037,1237537
AMZN,8/28/2018,3100727,1213928
AMZN,8/29/2018,6531761,2997758
AMZN,8/30/2018,7277257,3218164
AMZN,8/31/2018,4204378,1719325
AMZN,9/4/2018,5721093,2510282
AMZN,9/5/2018,8220576,3119026
AMZN,9/6/2018,7488680,3052333
AMZN,9/7/2018,4892643,1923440
AMZN,9/10/2018,4544831,1894860
AMZN,9/11/2018,5033645,2105012
AMZN,9/12/2018,4414012,1804590
AMZN,9/13/2018,3621511,1455040
AMZN,9/14/2018,3642030,1443842
AMZN,9/17/2018,7050192,3055617
AMZN,9/18/2018,4268706,1636495
AMZN,9/19/2018,4056822,1521033
AMZN,9/20/2018,3154934,1191204
AMZN,9/21/2018,6855898,2327357
AMZN,9/24/2018,4213728,1804341
AMZN,9/25/2018,4538407,1898582
AMZN,9/26/2018,4313459,1854436
AMZN,9/27/2018,4329391,1803762
AMZN,9/28/2018,4085135,1689515
AMZN,10/1/2018,3468285,1428121
AMZN,10/2/2018,5400749,2280284
AMZN,10/3/2018,5253131,2215945
AMZN,10/4/2018,7256973,2849240
AMZN,10/5/2018,6822327,2838667
AMZN,10/8/2018,7393199,3446452
AMZN,10/9/2018,4772866,2182176
AMZN,10/10/2018,10988855,4747471
AMZN,10/11/2018,13935872,5730712
AMZN,10/12/2018,9444587,3363644
AMZN,10/15/2018,6437162,2854220
AMZN,10/16/2018,5859918,2368512
AMZN,10/17/2018,5295177,2112555
AMZN,10/18/2018,5873995,2421081
AMZN,10/19/2018,5907246,2569464
AMZN,10/22/2018,4500015,1926544
AMZN,10/23/2018,6723913,2989092
AMZN,10/24/2018,6928383,2765256
AMZN,10/25/2018,10285742,3641708
AMZN,10/26/2018,14963783,5614195
AMZN,10/29/2018,13866077,5758401
AMZN,10/30/2018,12460086,5045026
AMZN,10/31/2018,9390211,4090129
AMZN,11/1/2018,8135539,3289286
AMZN,11/2/2018,6955548,2917305
AMZN,11/5/2018,5624727,2351461
AMZN,11/6/2018,4257353,1768581
AMZN,11/7/2018,8192234,3422176
AMZN,11/8/2018,6534866,2915956
AMZN,11/9/2018,5902186,2431846
AMZN,11/12/2018,6806245,2629804
AMZN,11/13/2018,5933271,2545390
AMZN,11/14/2018,6486891,2734414
AMZN,11/15/2018,8427337,3457714
AMZN,11/16/2018,6066080,2292745
AMZN,11/19/2018,7789981,3647128
AMZN,11/20/2018,10878823,4421262
AMZN,11/21/2018,5716800,2451135
AMZN,11/23/2018,2707642,1108441
AMZN,11/26/2018,6257716,2798356
AMZN,11/27/2018,5783227,2501484
AMZN,11/28/2018,8458738,3460023
AMZN,11/29/2018,6613243,2779332
AMZN,11/30/2018,5761761,2336006
AMZN,12/3/2018,6862160,2767239
AMZN,12/4/2018,8694455,3707756
AMZN,12/6/2018,8789394,3739297
AMZN,12/7/2018,7576132,3061331
AMZN,12/10/2018,7494808,3486353
AMZN,12/11/2018,6244695,2835490
AMZN,12/12/2018,6597968,2854328
AMZN,12/13/2018,5271162,2259078
AMZN,12/14/2018,6367163,2580116
AMZN,12/17/2018,8829762,3905442
AMZN,12/18/2018,6522975,2899301
AMZN,12/19/2018,8792189,3943506
AMZN,12/20/2018,9991833,4315294
AMZN,12/21/2018,13640320,5334310
AMZN,12/24/2018,7219996,3012722
AMZN,12/26/2018,10411801,4668866
AMZN,12/27/2018,9722034,4287386
AMZN,12/28/2018,8828950,3852452
AMZN,12/31/2018,6954507,3244642
AMZN,1/2/2019,7983103,3657071
AMZN,1/3/2019,6975572,3036046
AMZN,1/4/2019,9182575,3785557
AMZN,1/7/2019,7993213,3526192
AMZN,1/8/2019,8881428,3690760
AMZN,1/9/2019,6348801,2717545
AMZN,1/10/2019,6507693,2967947
AMZN,1/11/2019,4686222,1912815
AMZN,1/14/2019,6005888,2635725
AMZN,1/15/2019,5998510,2528497
AMZN,1/16/2019,6366864,2793988
AMZN,1/17/2019,4208875,1868945
AMZN,1/18/2019,6020503,2130951
AMZN,1/22/2019,6416796,2890504
AMZN,1/23/2019,5225212,2488492
AMZN,1/24/2019,4089943,1791417
AMZN,1/25/2019,4959679,2048990
AMZN,1/28/2019,4837711,2010415
AMZN,1/29/2019,4632782,1980618
AMZN,1/30/2019,5783822,2350078
AMZN,1/31/2019,10910338,4024918
AMZN,2/1/2019,11506213,4643236
AMZN,2/4/2019,4929187,2387344
AMZN,2/5/2019,4453105,1927786
AMZN,2/6/2019,3939883,1608460
AMZN,2/7/2019,4626589,2012739
AMZN,2/8/2019,5657457,2480366
AMZN,2/11/2019,3317328,1430874
AMZN,2/12/2019,4858604,2000236
AMZN,2/13/2019,3560321,1505533
AMZN,2/14/2019,4120524,1748084
AMZN,2/15/2019,4343893,1629243
AMZN,2/19/2019,3681656,1442376
AMZN,2/20/2019,3337589,1553928
AMZN,2/21/2019,3483392,1410109
AMZN,2/22/2019,3096191,1280481
AMZN,2/25/2019,3184462,1267185
AMZN,2/26/2019,2665815,1095622
AMZN,2/27/2019,3148824,1268656
AMZN,2/28/2019,3025891,1259313
AMZN,3/1/2019,4974877,2071495
AMZN,3/4/2019,6167358,2764008
AMZN,3/5/2019,3681522,1582364
AMZN,3/6/2019,3996001,1721809
AMZN,3/7/2019,4957017,2064221
AMZN,3/8/2019,4667014,1984008
AMZN,3/11/2019,3876352,1686688
AMZN,3/12/2019,3614498,1590397
AMZN,3/13/2019,3552041,1345068
AMZN,3/14/2019,2946618,1157710
AMZN,3/15/2019,7550870,2498749
AMZN,3/18/2019,5429058,2269145
AMZN,3/19/2019,6364161,2812692
AMZN,3/20/2019,6265633,2786075
AMZN,3/21/2019,5767797,2523824
AMZN,3/22/2019,6362983,2726157
AMZN,3/25/2019,5103803,2281725
AMZN,3/26/2019,4865880,1990600
AMZN,3/27/2019,4324801,1901524
AMZN,3/28/2019,3042958,1252584
AMZN,3/29/2019,3320793,1242071
AMZN,4/1/2019,4238752,1739076
AMZN,4/2/2019,3448115,1446960
AMZN,4/3/2019,3980590,1678333
AMZN,4/4/2019,3623867,1471820
AMZN,4/5/2019,3640476,1437660
AMZN,4/8/2019,3752841,1517511
AMZN,4/9/2019,3714368,1516759
AMZN,4/10/2019,2963973,1150441
AMZN,4/11/2019,2654842,1002863
AMZN,4/12/2019,3114413,1235389
AMZN,4/15/2019,3724423,1483186
AMZN,4/16/2019,3044618,1192388
AMZN,4/17/2019,2893517,1154865
AMZN,4/18/2019,2749882,816579
AMZN,4/22/2019,3373807,1620812
AMZN,4/23/2019,4640441,2118572
AMZN,4/24/2019,3675781,1547490
AMZN,4/25/2019,6099101,2065260
AMZN,4/26/2019,8432563,3440099
AMZN,4/29/2019,4021255,1678416
AMZN,4/30/2019,3506007,1401598
AMZN,5/1/2019,3116964,1256356
AMZN,5/2/2019,3962915,1698435
AMZN,5/3/2019,6381564,2331915
AMZN,5/6/2019,5417841,2363416
AMZN,5/7/2019,5902134,2443772
AMZN,5/8/2019,4078568,1606960
AMZN,5/9/2019,5308263,2122809
AMZN,5/10/2019,5717994,2238955
AMZN,5/13/2019,5783410,2532110
AMZN,5/14/2019,4629107,1992080
AMZN,5/15/2019,4692642,1885945
AMZN,5/16/2019,4707822,1893586
AMZN,5/17/2019,4736618,1785792
AMZN,5/20/2019,3798198,1713803
AMZN,5/21/2019,4005122,1533150
AMZN,5/22/2019,2936601,1265819
AMZN,5/23/2019,4424265,1884126
AMZN,5/24/2019,3369673,1324159
AMZN,5/28/2019,3199965,1335296
AMZN,5/29/2019,4279025,1930082
AMZN,5/30/2019,3146850,1372641
AMZN,5/31/2019,4618819,1914295
AMZN,6/3/2019,9098708,3754549
AMZN,6/4/2019,5679121,2464414
AMZN,6/5/2019,4239782,1873071
AMZN,6/6/2019,3689272,1538729
AMZN,6/7/2019,4808246,2025690
AMZN,6/10/2019,5371007,2174042
AMZN,6/11/2019,4042694,1764659
AMZN,6/12/2019,2678335,1052187
AMZN,6/13/2019,2795810,1238363
AMZN,6/14/2019,2851163,1087444
AMZN,6/17/2019,2634342,1109164
AMZN,6/18/2019,3895728,1422666
AMZN,6/19/2019,2895347,1125218
AMZN,6/20/2019,3217153,1241750
AMZN,6/21/2019,3933576,1368784
AMZN,6/24/2019,2282969,956614
AMZN,6/25/2019,3012347,1293434
AMZN,6/26/2019,2441910,833347
AMZN,6/27/2019,2141721,860649
AMZN,6/28/2019,3037358,996229
AMZN,7/1/2019,3203347,1214927
AMZN,7/2/2019,2651299,993595
AMZN,7/3/2019,1690294,599346
AMZN,7/5/2019,2628359,877129
AMZN,7/8/2019,2883371,1174428
AMZN,7/9/2019,4345698,1691199
AMZN,7/10/2019,4931902,2005886
AMZN,7/11/2019,4317766,1859878
AMZN,7/12/2019,2509297,1033465
AMZN,7/15/2019,2981343,1288884
AMZN,7/16/2019,2618198,1218781
AMZN,7/17/2019,2558809,1136364
AMZN,7/18/2019,3504252,1582534
AMZN,7/19/2019,3185612,1105348
AMZN,7/22/2019,2908111,1286784
AMZN,7/23/2019,2703480,1217577
AMZN,7/24/2019,2631300,1154231
AMZN,7/25/2019,4136461,1362321
AMZN,7/26/2019,4927143,1977349
AMZN,7/29/2019,4493190,1886192
AMZN,7/30/2019,2910888,1086796
AMZN,7/31/2019,4470727,1754490
AMZN,8/1/2019,4713311,1832895
AMZN,8/2/2019,4956225,1973805
AMZN,8/5/2019,6058212,2483584
AMZN,8/6/2019,5070258,2146388
AMZN,8/7/2019,4526884,1855225
AMZN,8/8/2019,3701242,1387818
AMZN,8/9/2019,2879770,1110419
AMZN,8/12/2019,2905498,1216057
AMZN,8/13/2019,4075021,1653318
AMZN,8/14/2019,4893649,1894494
AMZN,8/15/2019,3809948,1507269
AMZN,8/16/2019,3054240,1090258
AMZN,8/19/2019,2820303,1158333
AMZN,8/20/2019,1932835,756064
AMZN,8/21/2019,2039231,847431
AMZN,8/22/2019,2658388,1016477
AMZN,8/23/2019,5277898,1912246
AMZN,8/26/2019,3085320,1177079
AMZN,8/27/2019,3027245,1376422
AMZN,8/28/2019,2421893,881823
AMZN,8/29/2019,3018012,1261852
AMZN,8/30/2019,3064147,1131680
AMZN,9/3/2019,3546859,1359686
AMZN,9/4/2019,2326228,910022
AMZN,9/5/2019,3325189,1145064
AMZN,9/6/2019,2496933,967688
AMZN,9/9/2019,2999515,1180559
AMZN,9/10/2019,2613879,1024334
AMZN,9/11/2019,2432767,940025
AMZN,9/12/2019,2823505,960298
AMZN,9/13/2019,1971317,752509
AMZN,9/16/2019,3675473,1259059
AMZN,9/17/2019,2033058,769747
AMZN,9/18/2019,2536012,970184
AMZN,9/19/2019,2078335,751856
AMZN,9/20/2019,5555839,1711020
AMZN,9/23/2019,3139142,1393915
AMZN,9/24/2019,4637901,1845812
AMZN,9/25/2019,3531098,1410694
AMZN,9/26/2019,3571952,1365619
AMZN,9/27/2019,3948029,1600318
AMZN,9/30/2019,2760768,1190491
AMZN,10/1/2019,3170460,1375891
AMZN,10/2/2019,3338476,1225192
AMZN,10/3/2019,3624371,1661677
AMZN,10/4/2019,2489277,835145
AMZN,10/7/2019,2187598,921617
AMZN,10/8/2019,2626840,1039727
AMZN,10/9/2019,2089335,741321
AMZN,10/10/2019,2721531,1099123
AMZN,10/11/2019,3279534,1140741
AMZN,10/14/2019,1928898,818012
AMZN,10/15/2019,3129244,1353184
AMZN,10/16/2019,2804068,1165298
AMZN,10/17/2019,2713773,1068996
AMZN,10/18/2019,3366091,1433218
AMZN,10/21/2019,2224902,995496
AMZN,10/22/2019,2234425,944075
AMZN,10/23/2019,2190380,936913
AMZN,10/24/2019,5204350,1590099
AMZN,10/25/2019,9626402,4056882
AMZN,10/28/2019,3708851,1674584
AMZN,10/29/2019,2276855,1016104
AMZN,10/30/2019,2449405,1062003
AMZN,10/31/2019,2781185,1070253
AMZN,11/1/2019,2790354,982933
AMZN,11/4/2019,2771922,1150005
AMZN,11/5/2019,1885543,784141
AMZN,11/6/2019,2029783,794709
AMZN,11/7/2019,2651086,1121417
AMZN,11/8/2019,2126198,713951
AMZN,11/11/2019,1947810,721646
AMZN,11/12/2019,2038925,701835
AMZN,11/13/2019,2926892,1035028
AMZN,11/14/2019,2269417,1023884
AMZN,11/15/2019,3931141,1377885
AMZN,11/18/2019,2841907,1216535
AMZN,11/19/2019,2274535,876204
AMZN,11/20/2019,2793759,1149588
AMZN,11/21/2019,2662938,987271
AMZN,11/22/2019,2479081,980583
AMZN,11/25/2019,3489467,1414106
AMZN,11/26/2019,3190428,1297181
AMZN,11/27/2019,3035846,1263358
AMZN,11/29/2019,1923440,813005
AMZN,12/2/2019,3931750,1748209
AMZN,12/3/2019,3529582,1441869
AMZN,12/4/2019,2680700,1166269
AMZN,12/5/2019,2827852,1155341
AMZN,12/6/2019,3119979,1078297
AMZN,12/9/2019,2502489,1117488
AMZN,12/10/2019,2515644,971055
AMZN,12/11/2019,2101318,920942
AMZN,12/12/2019,3103949,1169774
AMZN,12/13/2019,2747909,1055229
AMZN,12/16/2019,3149345,1249206
AMZN,12/17/2019,3646697,1434199
AMZN,12/18/2019,3354137,1409718
AMZN,12/19/2019,2738320,1374692
AMZN,12/20/2019,5152460,2017649
AMZN,12/23/2019,2137493,957805
AMZN,12/24/2019,881337,415165
AMZN,12/26/2019,6024608,2798221
AMZN,12/27/2019,6188754,2826327
AMZN,12/30/2019,3677306,1675720
AMZN,12/31/2019,2510380,1037472
AMZN,1/2/2020,4035910,1637026
AMZN,1/3/2020,3766604,1448139
AMZN,1/6/2020,4065698,1714812
AMZN,1/7/2020,4134010,1819360
AMZN,1/8/2020,3511966,1596689
AMZN,1/9/2020,3174962,1271102
AMZN,1/10/2020,2856959,1135554
AMZN,1/13/2020,2785844,1129122
AMZN,1/14/2020,3446381,1320311
AMZN,1/15/2020,2896592,1122383
AMZN,1/16/2020,2659493,1009535
AMZN,1/17/2020,3997340,1274731
AMZN,1/21/2020,3707785,1505874
AMZN,1/22/2020,3216257,1194269
AMZN,1/23/2020,2484613,959223
AMZN,1/24/2020,3766181,1465524
AMZN,1/27/2020,3528509,1363673
AMZN,1/28/2020,2808040,1176379
AMZN,1/29/2020,2101390,835494
AMZN,1/30/2020,6327438,1550151
AMZN,1/31/2020,15567283,5810989
AMZN,2/3/2020,5899094,2019893
AMZN,2/4/2020,5289338,1731826
AMZN,2/5/2020,4376174,1422608
AMZN,2/6/2020,3182954,1056925
AMZN,2/7/2020,5095347,2097609
AMZN,2/10/2020,5056235,2085493
AMZN,2/11/2020,5746011,2366002
AMZN,2/12/2020,3334264,1240228
AMZN,2/13/2020,3031791,1336939
AMZN,2/14/2020,2606169,988099
AMZN,2/18/2020,2951070,1220419
AMZN,2/19/2020,2561165,1118351
AMZN,2/20/2020,3131342,1308630
AMZN,2/21/2020,4650740,1696857
AMZN,2/24/2020,6546997,2553814
AMZN,2/25/2020,6219094,2668331
AMZN,2/26/2020,5240402,2037349
AMZN,2/27/2020,8143993,3372924
AMZN,2/28/2020,9493797,3306146
AMZN,3/2/2020,6761651,2585904
AMZN,3/3/2020,7534491,2698500
AMZN,3/4/2020,4772919,1693602
AMZN,3/5/2020,4748210,1584673
AMZN,3/6/2020,5273580,1817419
AMZN,3/9/2020,7813232,2909662
AMZN,3/10/2020,7133310,2666374
AMZN,3/11/2020,5646831,2155268
AMZN,3/12/2020,11346214,4364214
AMZN,3/13/2020,8809725,3261283
AMZN,3/16/2020,8917265,3256556
AMZN,3/17/2020,10917129,4355143
AMZN,3/18/2020,9645218,3917377
AMZN,3/19/2020,10399943,4504760
AMZN,3/20/2020,9817850,3664541
AMZN,3/23/2020,7808489,3303494
AMZN,3/24/2020,7147080,2610894
AMZN,3/25/2020,6479073,2349452
AMZN,3/26/2020,6235118,2330862
AMZN,3/27/2020,5387897,1929770
AMZN,3/30/2020,6126087,2420164
AMZN,3/31/2020,5123626,1933549
AMZN,4/1/2020,4121875,1437124
AMZN,4/2/2020,4335985,1756561
AMZN,4/3/2020,3609870,1314955
AMZN,4/6/2020,5773181,2232537
AMZN,4/7/2020,5113983,2132912
AMZN,4/8/2020,3977313,1487766
AMZN,4/9/2020,4655617,1816075
AMZN,4/13/2020,6716709,3282957
AMZN,4/14/2020,8087193,3669665
AMZN,4/15/2020,6866567,3396407
AMZN,4/16/2020,12038201,5905027
AMZN,4/17/2020,7930010,3585828
AMZN,4/20/2020,5770694,2947564
AMZN,4/21/2020,7476679,3791618
AMZN,4/22/2020,4218295,2009455
AMZN,4/23/2020,5066552,2346859
AMZN,4/24/2020,3831797,1764047
AMZN,4/27/2020,5645645,2838196
AMZN,4/28/2020,5269446,2530158
AMZN,4/29/2020,4591593,1954591
AMZN,4/30/2020,9534611,3582712
AMZN,5/1/2020,9772605,4156033
AMZN,5/4/2020,4865926,1980851
AMZN,5/5/2020,3242496,1332883
AMZN,5/6/2020,3117814,1322224
AMZN,5/7/2020,3396411,1304234
AMZN,5/8/2020,3211228,1369793
AMZN,5/11/2020,3259231,1416038
AMZN,5/12/2020,3074916,1175238
AMZN,5/13/2020,4782919,2029890
AMZN,5/14/2020,3648128,1293536
AMZN,5/15/2020,4234951,1481426
AMZN,5/18/2020,4366572,1635587
AMZN,5/19/2020,4320498,1809320
AMZN,5/20/2020,3998143,1595750
AMZN,5/21/2020,5114403,1914820
AMZN,5/22/2020,2867079,1116176
AMZN,5/26/2020,3568153,1266286
AMZN,5/27/2020,5056945,1872191
AMZN,5/28/2020,3193136,1245756
AMZN,5/29/2020,3529329,1120862
AMZN,6/1/2020,2938032,1332579
AMZN,6/2/2020,2529903,1067290
AMZN,6/3/2020,2671024,1024536
AMZN,6/4/2020,2948710,1171073
AMZN,6/5/2020,3306445,1141949
AMZN,6/8/2020,3970654,1530883
AMZN,6/9/2020,5175950,2047027
AMZN,6/10/2020,4946031,2018031
AMZN,6/11/2020,5800107,2426178
AMZN,6/12/2020,5436127,2543250
AMZN,6/15/2020,3873335,1665232
AMZN,6/16/2020,3595649,1378947
AMZN,6/17/2020,2959316,1292990
AMZN,6/18/2020,2487774,998205
AMZN,6/19/2020,5776963,1865326
AMZN,6/22/2020,3208780,1405944
AMZN,6/23/2020,4231707,1912995
AMZN,6/24/2020,4526605,2116880
AMZN,6/25/2020,2968657,1235560
AMZN,6/26/2020,6500784,2312616
AMZN,6/29/2020,4223422,1866900
AMZN,6/30/2020,3769686,1572772
AMZN,7/1/2020,6363439,2545516
AMZN,7/2/2020,6593387,2756104
AMZN,7/6/2020,6880642,3113047
AMZN,7/7/2020,5257514,2332377
AMZN,7/8/2020,5037635,2260009
AMZN,7/9/2020,6388659,2912051
AMZN,7/10/2020,5485982,2471442
AMZN,7/13/2020,7720420,3571449
AMZN,7/14/2020,7231933,3277958
AMZN,7/15/2020,5788874,2598528
AMZN,7/16/2020,6394246,2818101
AMZN,7/17/2020,4761319,1958254
AMZN,7/20/2020,7598176,3261137
AMZN,7/21/2020,6134965,3044656
AMZN,7/22/2020,4104225,1909106
AMZN,7/23/2020,5656906,2425948
AMZN,7/24/2020,5632413,2487588
AMZN,7/27/2020,4170492,2000761
AMZN,7/28/2020,3126651,1311748
AMZN,7/29/2020,2974060,1199289
AMZN,7/30/2020,6128265,2238772
AMZN,7/31/2020,8083369,2940893
AMZN,8/3/2020,5074663,1839849
AMZN,8/4/2020,4694294,1809244
AMZN,8/5/2020,3930025,1611622
AMZN,8/6/2020,3940602,1568747
AMZN,8/7/2020,3936127,1614369
AMZN,8/10/2020,3167274,1393547
AMZN,8/11/2020,3718057,1472736
AMZN,8/12/2020,3527229,1388397
AMZN,8/13/2020,3149043,1320919
AMZN,8/14/2020,2751723,1075199
AMZN,8/17/2020,2691237,1063737
AMZN,8/18/2020,5345974,2275682
AMZN,8/19/2020,4185137,1758969
AMZN,8/20/2020,3332478,1256808
AMZN,8/21/2020,3575862,1181484
AMZN,8/24/2020,4666258,2009328
AMZN,8/25/2020,3992842,1799427
AMZN,8/26/2020,6508743,2471443
AMZN,8/27/2020,4264795,1605114
AMZN,8/28/2020,2896978,1069692
AMZN,8/31/2020,4185885,1759984
AMZN,9/1/2020,3476407,1370458
AMZN,9/2/2020,3931476,1402063
AMZN,9/3/2020,8161113,3381107
AMZN,9/4/2020,8781754,3684773
AMZN,9/8/2020,6094205,2455563
AMZN,9/9/2020,5188675,2289685
AMZN,9/10/2020,5330741,2241489
AMZN,9/11/2020,5093982,2098427
AMZN,9/14/2020,4529596,1786244
AMZN,9/15/2020,4021535,1647732
AMZN,9/16/2020,4531189,1678378
AMZN,9/17/2020,6449050,2578446
AMZN,9/18/2020,8892580,2868885
AMZN,9/21/2020,6117925,2486664
AMZN,9/22/2020,6948816,2906462
AMZN,9/23/2020,5652665,2246280
AMZN,9/24/2020,5529392,2362444
AMZN,9/25/2020,4615202,1797326
AMZN,9/28/2020,4224165,1720529
AMZN,9/29/2020,3503398,1480924
AMZN,9/30/2020,4896101,1939616
AMZN,10/1/2020,4971922,2030102
AMZN,10/2/2020,5613098,2125931
AMZN,10/5/2020,3775332,1531938
AMZN,10/6/2020,5086857,1898261
AMZN,10/7/2020,4309439,1643473
AMZN,10/8/2020,3174114,1227039
AMZN,10/9/2020,4907871,1841374
AMZN,10/12/2020,8364198,3474826
AMZN,10/13/2020,5744697,2322754
AMZN,10/14/2020,5828916,2511204
AMZN,10/15/2020,5223448,2132447
AMZN,10/16/2020,6474353,2311439
AMZN,10/19/2020,5223626,2055064
AMZN,10/20/2020,4509678,1937052
AMZN,10/21/2020,4592736,1958560
AMZN,10/22/2020,4212005,1591626
AMZN,10/23/2020,3466687,1252627
AMZN,10/26/2020,5901151,2596214
AMZN,10/27/2020,4291047,1890015
AMZN,10/28/2020,5588330,2189780
AMZN,10/29/2020,6596529,2488431
AMZN,10/30/2020,8396081,3203675
AMZN,11/2/2020,7257350,2584992
AMZN,11/3/2020,4897880,1855887
AMZN,11/4/2020,6839041,2539300
AMZN,11/5/2020,5789285,2450094
AMZN,11/6/2020,4647330,1855565
AMZN,11/9/2020,7190406,2743465
AMZN,11/10/2020,6590956,2499806
AMZN,11/11/2020,4366923,1938709
AMZN,11/12/2020,4371208,1903640
AMZN,11/13/2020,3762587,1502907
AMZN,11/16/2020,3808676,1454821
AMZN,11/17/2020,3444735,1394792
AMZN,11/18/2020,2916836,1276012
AMZN,11/19/2020,3010270,1157688
AMZN,11/20/2020,3380138,1230972
AMZN,11/23/2020,4708887,1917031
AMZN,11/24/2020,3602102,1490220
AMZN,11/25/2020,3790403,1708977
AMZN,11/27/2020,2392867,990356
AMZN,11/30/2020,4063916,1672938
AMZN,12/1/2020,4544382,1995994
AMZN,12/2/2020,3129304,1349794
AMZN,12/3/2020,2892039,1150802
AMZN,12/4/2020,2913611,1093050
AMZN,12/7/2020,2751316,1179865
AMZN,12/8/2020,3286303,1376749
AMZN,12/9/2020,4100836,1518188
AMZN,12/10/2020,3030186,1186058
AMZN,12/11/2020,3064695,1053012
AMZN,12/14/2020,4155794,1559301
