"date","ticker","open","close","high","low","vol","newssentiment","newsmentions","twtrmentions","twtrsentiment","wsbsentiment","wsbmentions","retailvol","instvol","retailperc","newssentimentlag1","newsmentionslag1","twtrmentionslag1","twtrsentimentlag1","wsbsentimentlag1","wsbmentionslag1","newssentimentlag2","newsmentionslag2","twtrmentionslag2","twtrsentimentlag2","wsbsentimentlag2","wsbmentionslag2","newssentimentlag4","newsmentionslag4","twtrmentionslag4","twtrsentimentlag4","wsbsentimentlag4","wsbmentionslag4","twtrmentions5MA","wsbmentions5MA","newsmentions5MA","twtrmentions10MA","wsbmentions10MA","newsmentions10MA","target"
2019-02-07,"FB",168.2,166.38,169.24001,165.25,17514509,22,1,531,0.0847457627118644,0.268641177,1,7737845,9779764,0.441718102053768,50,2,520,0.173076923076923,0.141663636,1,50,0,645,0.184496124031008,0.042078947,1,50,2,520,0.173076923076923,0.141663636,1,523.6,1,1,550.5,1,1.1,5084995
2019-02-08,"FB",164.47,167.33,167.37,164.21001,12557352,45,2,486,0.139917695473251,-0.1935,1,5084995,7476427,0.404810458561141,22,1,531,0.0847457627118644,0.268641177,1,22,2,520,0.173076923076923,0.141663636,1,22,1,531,0.0847457627118644,0.268641177,1,496.8,1,1,525.7,1,0.9,5168838
2019-02-11,"FB",167.89999,165.78999,168.3,165.08,12809676,50,0,436,0.142201834862385,0.185835714,1,5168838,7642338,0.403463194947911,45,2,486,0.139917695473251,-0.1935,1,45,1,531,0.0847457627118644,0.268641177,1,45,2,486,0.139917695473251,-0.1935,1,482.4,1,0.8,513.7,1,0.9,6582511
2019-02-12,"FB",166.86,165.03999,168.34,164.5,16289790,50,0,511,0.0958904109589041,0.079129412,1,6582511,9709779,0.40402613751658,50,0,436,0.142201834862385,0.185835714,1,50,2,486,0.139917695473251,-0.1935,1,50,0,436,0.142201834862385,0.185835714,1,476,1,0.8,491.8,1,1.5,5696617
2019-02-13,"FB",165.38,164.07001,166.22,163.73,14201846,50,1,448,0.00223214285714286,-0.12961,1,5696617,8508529,0.401024882109624,50,0,511,0.0958904109589041,0.079129412,1,50,0,436,0.142201834862385,0.185835714,1,50,0,511,0.0958904109589041,0.079129412,1,489.4,1,0.8,490.3,1,1.9,5174767
2019-02-14,"FB",163.19,163.95,164.86971,162.2468,12755051,56,1,499,0.064128256513026,0.113657143,1,5174767,7580384,0.405700175560446,50,1,448,0.00223214285714286,-0.12961,1,50,0,511,0.0958904109589041,0.079129412,1,50,1,448,0.00223214285714286,-0.12961,1,503.8,1,0.8,483.9,1,1.9,6291085
2019-02-15,"FB",164.50999,162.5,164.7,160.86,15503425,37.5,2,553,-0.0253164556962025,0.02495,1,6291085,9213330,0.405760875208771,56,1,499,0.064128256513026,0.113657143,1,56,1,448,0.00223214285714286,-0.12961,1,56,1,499,0.064128256513026,0.113657143,1,486.8,1,2,488.2,1,1.8,6207953
2019-02-19,"FB",160.5,162.28999,164.14999,160.33,14342090,50,0,508,0.179133858267717,-0.101877778,1,6207953,8137437,0.432748987653873,37.5,2,553,-0.0253164556962025,0.02495,1,37.5,1,499,0.064128256513026,0.113657143,1,37.5,2,553,-0.0253164556962025,0.02495,1,498.2,1,3,490.9,1,2,4670019
2019-02-20,"FB",162.25,162.56,163.72,161.25,11769814,58,6,426,0.028169014084507,0,1,4670019,7100673,0.396749740796888,50,0,508,0.179133858267717,-0.101877778,1,50,2,553,-0.0253164556962025,0.02495,1,50,0,508,0.179133858267717,-0.101877778,1,491.8,1,3,480.5,1,2.2,6908664
2019-02-21,"FB",161.92999,160.03999,162.24001,159.59,15603628,47,6,505,0.0574257425742574,0.246677778,1,6908664,8699164,0.44264096195832,58,6,426,0.028169014084507,0,1,58,0,508,0.179133858267717,-0.101877778,1,58,6,426,0.028169014084507,0,1,487,1,2.8,475,1,2.2,6184661
2019-02-22,"FB",160.58,161.89,162.41,160.31,15853478,50,1,467,0.0685224839400428,0.5765,1,6184661,9673807,0.389991076061067,47,6,505,0.0574257425742574,0.246677778,1,47,6,426,0.028169014084507,0,1,47,6,505,0.0574257425742574,0.246677778,1,478,1,3.2,464.4,1,2.4,8674500
2019-02-25,"FB",163.07001,164.62,166.07001,162.89999,18724806,61,1,529,0.166351606805293,0.12712,1,8674500,10062606,0.462958367209963,50,1,467,0.0685224839400428,0.5765,1,50,6,505,0.0574257425742574,0.246677778,1,50,1,467,0.0685224839400428,0.5765,1,474.2,1,2.4,463,1,3.2,5837671
2019-02-26,"FB",164.33501,164.13,166.24001,163.8,13768863,50,2,463,0.131749460043197,0.6249,1,5837671,7946392,0.423508728884945,61,1,529,0.166351606805293,0.12712,1,61,1,467,0.0685224839400428,0.5765,1,61,1,529,0.166351606805293,0.12712,1,451.8,1,1.4,477.3,1,3.5,5293210
2019-02-27,"FB",162.89999,162.81,163.92999,160.41,12696385,50,2,407,0.0761670761670762,0.22895,1,5293210,7404275,0.416870742513183,50,2,463,0.131749460043197,0.6249,1,50,1,529,0.166351606805293,0.12712,1,50,2,463,0.131749460043197,0.6249,1,437,1,1.8,502.6,1,3.1,4479663
2019-02-28,"FB",162.37,161.45,163.5,160.86,11110985,40,1,393,0.0534351145038168,0.1806,1,4479663,6634522,0.403058163958941,50,2,407,0.0761670761670762,0.22895,1,50,2,463,0.131749460043197,0.6249,1,50,2,407,0.0761670761670762,0.22895,1,439,1,3.6,512.7,1,2.6,4381940
2019-03-01,"FB",162.60001,162.28,163.132,161.69,11091870,47,3,393,0.083969465648855,0,1,4381940,6715830,0.39484869482788,40,1,393,0.0534351145038168,0.1806,1,40,2,407,0.0761670761670762,0.22895,1,40,1,393,0.0534351145038168,0.1806,1,476.6,1,3.8,522.4,1,2.6,6906289
2019-03-04,"FB",163.89999,167.37,167.5,163.83,18897868,43.6,10,539,0.163265306122449,0.15045,1,6906289,11988400,0.365514828002726,47,3,393,0.083969465648855,0,1,47,1,393,0.0534351145038168,0.1806,1,47,3,393,0.083969465648855,0,1,531,1,3.8,528.8,1,3.2,12236301
2019-03-05,"FB",167.37,171.25999,171.88,166.55,28181797,22,3,651,0.25652841781874,0.113183333,1,12236301,15951589,0.434097798735556,43.6,10,539,0.163265306122449,0.15045,1,43.6,3,393,0.083969465648855,0,1,43.6,10,539,0.163265306122449,0.15045,1,573.6,1,3.8,541.7,1,3.1,9360054
2019-03-06,"FB",172.89999,172.50999,173.57001,171.27,21529923,50,2,679,0.216494845360825,0.03005,1,9360054,12171669,0.434709939376426,22,3,651,0.25652841781874,0.113183333,1,22,10,539,0.163265306122449,0.15045,1,22,3,651,0.25652841781874,0.113183333,1,607.8,1,3.4,565.6,1,3.1,7680511
2019-03-07,"FB",171.5,169.13,171.74001,167.61,18303704,63,1,606,0.173267326732673,-0.103484615,1,7680511,10625993,0.419550942113251,50,2,679,0.216494845360825,0.03005,1,50,3,651,0.25652841781874,0.113183333,1,50,2,679,0.216494845360825,0.03005,1,618.6,1,2.8,643,1,5.3,5931677
2019-03-08,"FB",166.2,169.60001,169.62,165.97,13183831,40,1,564,0.159574468085106,0.0349,1,5931677,7253154,0.449886464225442,63,1,606,0.173267326732673,-0.103484615,1,63,2,679,0.216494845360825,0.03005,1,63,1,606,0.173267326732673,-0.103484615,1,606.8,1,2.4,694.1,1,5.9,9337997
2019-03-11,"FB",171.60001,172.07001,174.3,171.58,18876533,67.7142857142857,7,593,0.209106239460371,-0.1749125,1,9337997,9545986,0.494492978520474,40,1,564,0.159574468085106,0.0349,1,40,1,606,0.173267326732673,-0.103484615,1,40,1,564,0.159574468085106,0.0349,1,600.2,1,2.4,722.5,0.9,5.7,4672018
2019-03-12,"FB",172.09,171.92,173.8,171.2178,12154464,54,1,592,0.0152027027027027,0.106657143,1,4672018,7483246,0.384361705348399,67.7142857142857,7,593,0.209106239460371,-0.1749125,1,67.7142857142857,1,564,0.159574468085106,0.0349,1,67.7142857142857,7,593,0.209106239460371,-0.1749125,1,712.4,1,6.8,726.5,0.9,5.4,5209442
2019-03-13,"FB",172.32001,173.37,174.03,172.12,11972186,45,2,646,0.0572755417956656,0.25395,1,5209442,6763838,0.435088964761536,54,1,592,0.0152027027027027,0.106657143,1,54,7,593,0.209106239460371,-0.1749125,1,54,1,592,0.0152027027027027,0.106657143,1,780.4,1,8.4,710.3,0.9,5.3,7559044
2019-03-14,"FB",169.75999,170.17,171.14999,168.16,18035564,44.1739130434783,23,1167,-0.162810625535561,-0.031272727,1,7559044,10478320,0.419076978210342,45,2,646,0.0572755417956656,0.25395,1,45,1,592,0.0152027027027027,0.106657143,1,45,2,646,0.0572755417956656,0.25395,1,826.4,0.8,8.6,719,0.9,5.4,14304591
2019-03-15,"FB",167.16,165.98,167.58,162.50999,37572000,43.2222222222222,9,904,0.0719026548672566,-0.038751351,1,14304591,22821409,0.38529847007488,44.1739130434783,23,1167,-0.162810625535561,-0.031272727,1,44.1739130434783,2,646,0.0572755417956656,0.25395,1,44.1739130434783,23,1167,-0.162810625535561,-0.031272727,1,846.2,0.8,8.4,705.3,0.9,5.4,17315433
2019-03-18,"FB",163.57001,160.47,163.89999,159.28,37516947,35.625,8,823,-0.0255164034021871,0,0,17315433,20208758,0.461447203485346,43.2222222222222,9,904,0.0719026548672566,-0.038751351,1,43.2222222222222,23,1167,-0.162810625535561,-0.031272727,1,43.2222222222222,9,904,0.0719026548672566,-0.038751351,1,820.4,0.8,8.2,683,0.9,4.7,11647574
2019-03-19,"FB",161.48,161.57001,163.82001,160.82001,25604048,50,0,691,0.115774240231548,0.057833333,1,11647574,13963914,0.454779277174368,35.625,8,823,-0.0255164034021871,0,0,35.625,9,904,0.0719026548672566,-0.038751351,1,35.625,8,823,-0.0255164034021871,0,0,725.6,0.8,4,668.2,0.9,4.7,8890642
2019-03-20,"FB",161.5,165.44,166.12,161.24001,20210574,50,1,517,0.259187620889749,-0.157413333,1,8890642,11320832,0.439880930999887,50,0,691,0.115774240231548,0.057833333,1,50,8,823,-0.0255164034021871,0,0,50,0,691,0.115774240231548,0.057833333,1,630.2,0.8,2.4,649.3,0.9,4.7,6802039
2019-03-21,"FB",164.89,166.08,166.39,163.75,16210884,50,2,693,0.0923520923520924,0.238658824,1,6802039,9420968,0.419283490415803,50,1,517,0.259187620889749,-0.157413333,1,50,0,691,0.115774240231548,0.057833333,1,50,1,517,0.259187620889749,-0.157413333,1,539.6,1,0.8,593,0.9,4,5454175
2019-03-22,"FB",165.64999,164.34,167.42,164.09,16379185,40,1,427,0.14519906323185,-0.0765625,1,5454175,10935010,0.332791105842054,50,2,693,0.0923520923520924,0.238658824,1,50,1,517,0.259187620889749,-0.157413333,1,50,2,693,0.0923520923520924,0.238658824,1,490.2,1,1,548,0.9,3.2,5321559
2019-03-25,"FB",163,166.28999,166.53999,162,12625530,50,0,370,0.159459459459459,-0.033614286,1,5321559,7309671,0.42130172596018,40,1,427,0.14519906323185,-0.0765625,1,40,2,693,0.0923520923520924,0.238658824,1,40,1,427,0.14519906323185,-0.0765625,1,478.2,1,1.2,514.2,1,2.6,6353850
2019-03-26,"FB",167.35001,167.67999,169.45,166.3499,15428120,50,1,444,0.157657657657658,0.086855556,1,6353850,9084070,0.411574227616156,50,0,370,0.159459459459459,-0.033614286,1,50,1,427,0.14519906323185,-0.0765625,1,50,0,370,0.159459459459459,-0.033614286,1,460.4,1,4,517.5,1,2.7,4087141
2019-03-27,"FB",167.85001,165.87,168.94,164.78999,10619599,50.5,2,457,0.12910284463895,-0.06622,1,4087141,6533158,0.384842366490812,50,1,444,0.157657657657658,0.086855556,1,50,0,370,0.159459459459459,-0.033614286,1,50,1,444,0.157657657657658,0.086855556,1,465.8,1,4,554,1,2.7,4875203
2019-03-28,"FB",164.57001,165.55,166.72,163.33,10687283,25.5,16,604,-0.0198675496688742,0.171176923,1,4875203,5813968,0.456088035264849,50.5,2,457,0.12910284463895,-0.06622,1,50.5,1,444,0.157657657657658,0.086855556,1,50.5,2,457,0.12910284463895,-0.06622,1,488.8,1,4.4,556.8,1,2.9,5466849
2019-03-29,"FB",166.39,166.69,167.19,164.81,13454164,40,1,454,0.116740088105727,0.515683333,1,5466849,7988605,0.406292422388721,25.5,16,604,-0.0198675496688742,0.171176923,1,25.5,2,457,0.12910284463895,-0.06622,1,25.5,16,604,-0.0198675496688742,0.171176923,1,544.8,1,4.4,557.2,1,2.8,4059068
2019-04-01,"FB",167.83,168.7,168.89999,167.2789,10378030,50,2,485,0.195876288659794,-0.017544444,1,4059068,6322422,0.390990888591137,40,1,454,0.116740088105727,0.515683333,1,40,16,604,-0.0198675496688742,0.171176923,1,40,1,454,0.116740088105727,0.515683333,1,629.8,1,4.2,563.9,1,2.8,11226853
2019-04-02,"FB",170.14,174.2,174.89999,169.55,23940335,50,1,724,0.308011049723757,0.065385106,1,11226853,12719676,0.468830075540384,50,2,485,0.195876288659794,-0.017544444,1,50,1,454,0.116740088105727,0.515683333,1,50,2,485,0.195876288659794,-0.017544444,1,653.2,1,1.8,580,1,3.4,12784210
2019-04-03,"FB",174.5,173.53999,177.96001,172.95,27586558,40,1,882,0.116780045351474,-0.036038667,1,12784210,14805848,0.46336292587714,50,1,724,0.308011049723757,0.065385106,1,50,2,485,0.195876288659794,-0.017544444,1,50,1,724,0.308011049723757,0.065385106,1,648.6,1,1.6,579.5,1,4.2,7946684
2019-04-04,"FB",176.02,176.02,178,175.53011,17842393,73.75,4,721,0.191400832177531,0.113975676,1,7946684,9901047,0.445248978707714,40,1,882,0.116780045351474,-0.036038667,1,40,1,724,0.308011049723757,0.065385106,1,40,1,882,0.116780045351474,-0.036038667,1,639,1,1.2,553.9,1,2.7,4191712
2019-04-05,"FB",176.88,175.72,177,175.10001,9592433,50,0,431,0.111368909512761,0.064709091,1,4191712,5402421,0.436903678529368,73.75,4,721,0.191400832177531,0.113975676,1,73.75,1,882,0.116780045351474,-0.036038667,1,73.75,4,721,0.191400832177531,0.113975676,1,615.2,1,2.4,548.6,1,3.7,2924668
2019-04-08,"FB",175.21001,174.92999,175.5,174.23,7296707,50,0,437,0.237986270022883,-0.076164286,1,2924668,4372711,0.400783349747903,50,0,431,0.111368909512761,0.064709091,1,50,4,721,0.191400832177531,0.113975676,1,50,0,431,0.111368909512761,0.064709091,1,529.2,1,4.2,543.2,1,3.5,8847013
2019-04-09,"FB",175.62,177.58,179.19,175.55,19739831,65.8571428571429,7,605,0.290909090909091,0.017173333,1,8847013,10904018,0.44792664241173,50,0,437,0.237986270022883,-0.076164286,1,50,0,431,0.111368909512761,0.064709091,1,50,0,437,0.237986270022883,-0.076164286,1,454.6,1,3.6,526.5,1,4.2,5040569
2019-04-10,"FB",178.17999,177.82001,178.78999,176.53999,11695894,50,10,452,0.154867256637168,0.1082625,1,5040569,6660910,0.430763410334711,65.8571428571429,7,605,0.290909090909091,0.017173333,1,65.8571428571429,0,437,0.237986270022883,-0.076164286,1,65.8571428571429,7,605,0.290909090909091,0.017173333,1,448.6,1,5.8,481.2,1,4.4,3316498
2019-04-11,"FB",178.24001,177.50999,178.39999,177,8070305,40,1,348,0.206896551724138,0,1,3316498,4754469,0.410917056159442,50,10,452,0.154867256637168,0.1082625,1,50,7,605,0.290909090909091,0.017173333,1,50,10,452,0.154867256637168,0.1082625,1,447.4,1,5.8,459,1,4,5020345
2019-04-12,"FB",178,179.10001,179.63,177.95,12328632,50.3636363636364,11,401,0.199501246882793,0.213095238,1,5020345,7309467,0.407171252895016,40,1,348,0.206896551724138,0,1,40,10,452,0.154867256637168,0.1082625,1,40,1,348,0.206896551724138,0,1,437.8,1,6,470.9,1,4.6,4675412
2019-04-15,"FB",178.5,179.64999,180.5,176.87,10831062,50,0,431,0.197215777262181,0.063382353,1,4675412,6159350,0.431519584832597,50.3636363636364,11,401,0.199501246882793,0.213095238,1,50.3636363636364,1,348,0.206896551724138,0,1,50.3636363636364,11,401,0.199501246882793,0.213095238,1,433.2,1,4.6,490.2,1,5.7,3934396
2019-04-16,"FB",179,178.87,180.17,178.3,11201079,46.25,8,557,0.0897666068222621,0.021633333,1,3934396,7280797,0.350809477821737,50,0,431,0.197215777262181,0.063382353,1,50,11,401,0.199501246882793,0.213095238,1,50,0,431,0.197215777262181,0.063382353,1,463.4,1,4.4,583.7,1,6.2,4505564
2019-04-17,"FB",179.60001,178.78,180.74001,178.36,9973132,45.6666666666667,3,429,0.251748251748252,0.019791667,1,4505564,5468168,0.451743038613831,46.25,8,557,0.0897666068222621,0.021633333,1,46.25,0,431,0.197215777262181,0.063382353,1,46.25,8,557,0.0897666068222621,0.021633333,1,493.2,1,3.4,688.9,1,8.4,4280934
2019-04-18,"FB",178.8,178.28,178.88,177.34,11653213,50,0,499,0.0741482965931864,0.03145,1,4280934,7374674,0.367285344531148,45.6666666666667,3,429,0.251748251748252,0.019791667,1,45.6666666666667,8,557,0.0897666068222621,0.021633333,1,45.6666666666667,3,429,0.251748251748252,0.019791667,1,533,1,5.6,711.6,1,8.9,5465719
2019-04-22,"FB",178.25,181.44,181.66499,178.25,13383389,54,6,550,0.230909090909091,0.016483333,1,5465719,7924170,0.40819748393732,50,0,499,0.0741482965931864,0.03145,1,50,3,429,0.251748251748252,0.019791667,1,50,0,499,0.0741482965931864,0.03145,1,729.6,1,6.4,723.7,1,7.8,9057858
2019-04-23,"FB",182.74001,183.78,184.22,181.48,19949804,50,11,630,0.3,0.122187692,1,9057858,10896956,0.453918437926808,54,6,550,0.230909090909091,0.016483333,1,54,0,499,0.0741482965931864,0.03145,1,54,6,550,0.230909090909091,0.016483333,1,944.6,1,12.2,753.7,1,8,12406128
2019-04-24,"FB",184.49001,182.58,185.14,181.64999,37298949,56.4166666666667,12,1540,0.261688311688312,0.064882902,1,12406128,24883743,0.332694312619102,50,11,630,0.3,0.122187692,1,50,6,550,0.230909090909091,0.016483333,1,50,11,630,0.3,0.122187692,1,959.8,1,13.4,750.7,1,7.4,23276859
2019-04-25,"FB",196.98,193.25999,198.48,192.12,54155089,81.78125,32,1504,0.279920212765957,0.112885,1,23276859,30871930,0.429868505461867,56.4166666666667,12,1540,0.261688311688312,0.064882902,1,56.4166666666667,11,630,0.3,0.122187692,1,56.4166666666667,12,1540,0.261688311688312,0.064882902,1,954.2,1,12.2,780.5,1,7.9,9035806
2019-04-26,"FB",192.5,191.49001,192.89999,189.09,22219542,57.1666666666667,6,575,0.342608695652174,0.062651613,1,9035806,13039196,0.409322998022831,81.78125,32,1504,0.279920212765957,0.112885,1,81.78125,12,1540,0.261688311688312,0.064882902,1,81.78125,32,1504,0.279920212765957,0.112885,1,974.4,1,10.4,792.8,1,7.9,8013408
2019-04-29,"FB",190.95,194.78,195.41,190.64999,19637094,50,0,522,0.352490421455939,0.132212121,1,8013408,11627902,0.407987450938863,57.1666666666667,6,575,0.342608695652174,0.062651613,1,57.1666666666667,32,1504,0.279920212765957,0.112885,1,57.1666666666667,6,575,0.342608695652174,0.062651613,1,771.8,1,8.4,789.3,1,7.3,11348270
2019-04-30,"FB",194.19,193.39999,197.39,192.28,23493372,64,2,731,0.12859097127223,0.043427273,1,11348270,12146419,0.483014267607458,50,0,522,0.352490421455939,0.132212121,1,50,6,575,0.342608695652174,0.062651613,1,50,0,522,0.352490421455939,0.132212121,1,616.4,1,3.6,774.5,1,6.4,7394666
2019-05-01,"FB",194.78,193.03,196.1769,193.00999,16040646,50,2,527,0.15180265654649,0.036840909,1,7394666,8601980,0.462263526991846,64,2,731,0.12859097127223,0.043427273,1,64,0,522,0.352490421455939,0.132212121,1,64,2,731,0.12859097127223,0.043427273,1,625.8,1,2.4,670.6,1,5.3,5523793
2019-05-02,"FB",193,192.53,194,189.75,13205649,53,8,727,-0.0110041265474553,0.120888235,1,5523793,7685659,0.418169731795081,50,2,527,0.15180265654649,0.036840909,1,50,2,731,0.12859097127223,0.043427273,1,50,2,527,0.15180265654649,0.036840909,1,624.4,1,2.4,590,1,2.1,5821355
2019-05-03,"FB",194.38,195.47,196.16,193.71001,14572941,50,0,622,0.173633440514469,0.29074,1,5821355,8754079,0.399394968273329,53,8,727,-0.0110041265474553,0.120888235,1,53,2,527,0.15180265654649,0.036840909,1,53,8,727,-0.0110041265474553,0.120888235,1,574.6,1,2.4,590.6,1,1.6,5788908
2019-05-06,"FB",191.24001,193.88,194.28,190.55,13988732,50,0,515,0.0970873786407767,0.039245455,1,5788908,8206024,0.413643167398027,50,0,622,0.173633440514469,0.29074,1,50,8,727,-0.0110041265474553,0.120888235,1,50,0,622,0.173633440514469,0.29074,1,569.4,1,2.2,597.2,1,2.4,6289037
2019-05-07,"FB",192.53999,189.77,192.89999,187.85001,16272769,50,2,482,0.020746887966805,0.001444444,1,6289037,9963964,0.386946201504571,50,0,515,0.0970873786407767,0.039245455,1,50,0,622,0.173633440514469,0.29074,1,50,0,515,0.0970873786407767,0.039245455,1,563.6,1,0.6,592.4,1,2.2,4887525
2019-05-08,"FB",189.39,189.53999,190.72,188.55,12504933,50,1,501,0.063872255489022,0.102475,1,4887525,7618212,0.390822628046632,50,2,482,0.020746887966805,0.001444444,1,50,0,515,0.0970873786407767,0.039245455,1,50,2,482,0.020746887966805,0.001444444,1,555.4,1,0.8,606.2,1,2,4861682
2019-05-09,"FB",187.2,188.64999,189.77,186.25999,12961137,50,0,698,-0.0229226361031519,0.2331,1,4861682,8105351,0.374926322775611,50,1,501,0.063872255489022,0.102475,1,50,2,482,0.020746887966805,0.001444444,1,50,1,501,0.063872255489022,0.102475,1,570,1,2.4,585.8,1,1.3,4733749
2019-05-10,"FB",188.25,188.34,190,184.59,12575502,40,1,581,0.117039586919105,0.35764,1,4733749,7844759,0.376336287260778,50,0,698,-0.0229226361031519,0.2331,1,50,1,501,0.063872255489022,0.102475,1,50,0,698,-0.0229226361031519,0.2331,1,610.2,1,2,579.8,1,1.5,6412693
2019-05-13,"FB",183.5,181.53999,185.42999,180.84,16830510,44,8,588,0.112244897959184,0.085933333,1,6412693,10420654,0.380951750118381,40,1,581,0.117039586919105,0.35764,1,40,0,698,-0.0229226361031519,0.2331,1,40,1,581,0.117039586919105,0.35764,1,643,1,1.8,568.7,1,1.5,7416407
2019-05-14,"FB",182.52,180.73,183.49001,178.10001,17624842,50,0,683,0.0937042459736457,0.0967,1,7416407,10211735,0.420714049160711,44,8,588,0.112244897959184,0.085933333,1,44,1,581,0.117039586919105,0.35764,1,44,8,588,0.112244897959184,0.085933333,1,608,1,2,572,1,1.5,5945977
2019-05-15,"FB",180.42,186.27,187.28,180.02,16744150,50,0,665,0.126315789473684,-0.006133333,1,5945977,10800927,0.355049327326412,50,0,683,0.0937042459736457,0.0967,1,50,8,588,0.112244897959184,0.085933333,1,50,0,683,0.0937042459736457,0.0967,1,604.2,1,2.2,570.7,1,1.6,5909643
2019-05-16,"FB",185.05,186.99001,188.575,185.05,12951511,50,1,523,0.168260038240918,-0.0738,1,5909643,7043468,0.456233487075035,50,0,665,0.126315789473684,-0.006133333,1,50,0,683,0.0937042459736457,0.0967,1,50,0,665,0.126315789473684,-0.006133333,1,567.4,1,0.6,551.8,1,1.6,3924808
2019-05-17,"FB",184.84,185.3,187.58,184.28,10476870,50.5,2,562,0.0711743772241993,-0.06735,1,3924808,6560562,0.374312780569498,50,1,523,0.168260038240918,-0.0738,1,50,0,665,0.126315789473684,-0.006133333,1,50,1,523,0.168260038240918,-0.0738,1,533.8,1,1,547.4,1,1.6,3941547
2019-05-20,"FB",181.88,182.72,184.23,181.37,10350001,50,0,404,0.158415841584158,0.382866667,1,3941547,6410434,0.380752920624565,50.5,2,562,0.0711743772241993,-0.06735,1,50.5,1,523,0.168260038240918,-0.0738,1,50.5,2,562,0.0711743772241993,-0.06735,1,498.4,1,1.4,524.3,1,0.8,2908317
2019-05-21,"FB",184.57001,184.82001,185.7,183.88499,7502520,50,2,515,0.120388349514563,-0.177036364,1,2908317,4594503,0.387629851175958,50,0,404,0.158415841584158,0.382866667,1,50,2,562,0.0711743772241993,-0.06735,1,50,0,404,0.158415841584158,0.382866667,1,495.6,1,1.2,498.2,1,1,3848433
2019-05-22,"FB",184.73,185.32001,186.74001,183.61,9207915,45,2,488,0.125,-0.15765,1,3848433,5365368,0.417681367331463,50,2,515,0.120388349514563,-0.177036364,1,50,0,404,0.158415841584158,0.382866667,1,50,2,515,0.120388349514563,-0.177036364,1,490.6,1,1,472.6,1,1.1,4264280
2019-05-23,"FB",182.42,180.87,183.89999,179.67,12763820,50,0,509,0.100196463654224,-0.038488235,1,4264280,8504555,0.333959989302078,45,2,488,0.125,-0.15765,1,45,2,515,0.120388349514563,-0.177036364,1,45,2,488,0.125,-0.15765,1,481.2,1,1,463.8,1,1.3,4041748
2019-05-24,"FB",182.33,181.06,183.63,180.83,8796601,40,1,537,0.154562383612663,0.296583333,1,4041748,4765953,0.45888796633764,50,0,509,0.100196463654224,-0.038488235,1,50,2,488,0.125,-0.15765,1,50,0,509,0.100196463654224,-0.038488235,1,462.6,1,1,523.4,1,1.8,4671669
2019-05-28,"FB",181.53999,184.31,184.7119,181.4537,14839008,50,0,357,0.282913165266106,0.2279,1,4671669,10171639,0.314732335945599,40,1,537,0.154562383612663,0.296583333,1,40,0,509,0.100196463654224,-0.038488235,1,40,1,537,0.154562383612663,0.296583333,1,446.8,1,0.8,572.6,1,2,4414790
2019-05-29,"FB",183.5,182.19,184.56,181.35001,12792785,64,2,422,0.26303317535545,-0.27115,1,4414790,8382895,0.34496785942145,50,0,357,0.282913165266106,0.2279,1,50,1,537,0.154562383612663,0.296583333,1,50,0,357,0.282913165266106,0.2279,1,432,1,1.4,575.5,1,1.9,3130817
2019-05-30,"FB",183.08,183.00999,183.48,180.89,8575444,61,1,409,0.166259168704156,0.082155556,1,3130817,5450727,0.364831433597497,64,2,422,0.26303317535545,-0.27115,1,64,0,357,0.282913165266106,0.2279,1,64,2,422,0.26303317535545,-0.27115,1,556.2,1,2.6,575,1,1.7,6461982
2019-05-31,"FB",180.28,177.47,180.53999,177.16,15214637,50.3333333333333,3,435,0.101149425287356,-0.0636625,1,6461982,8764554,0.424389500014974,61,1,409,0.166259168704156,0.082155556,1,61,2,422,0.26303317535545,-0.27115,1,61,1,409,0.166259168704156,0.082155556,1,664,1,3,574.3,1,1.7,24655057
2019-06-03,"FB",175,164.14999,175.05,161.00999,56040709,37.4285714285714,7,1158,-0.0664939550949914,-0.00932549,1,24655057,31404552,0.439800730682941,50.3333333333333,3,435,0.101149425287356,-0.0636625,1,50.3333333333333,1,409,0.166259168704156,0.082155556,1,50.3333333333333,3,435,0.101149425287356,-0.0636625,1,688.4,1,2.8,561.6,1,1.8,22730812
2019-06-04,"FB",163.71001,167.5,168.28,160.84,46029056,45,2,896,0.0970982142857143,0.043221053,1,22730812,23313444,0.493673130476905,37.4285714285714,7,1158,-0.0664939550949914,-0.00932549,1,37.4285714285714,3,435,0.101149425287356,-0.0636625,1,37.4285714285714,7,1158,-0.0664939550949914,-0.00932549,1,703.2,1,2.6,580,1,2.1,8793436
2019-06-05,"FB",167.48,168.17,168.72,164.63,19751702,44,1,544,0.0422794117647059,-0.14325,1,8793436,10964881,0.445049849134418,45,2,896,0.0970982142857143,0.043221053,1,45,7,1158,-0.0664939550949914,-0.00932549,1,45,2,896,0.0970982142857143,0.043221053,1,716.6,1,2,603.1,1,2.7,4890528
2019-06-06,"FB",168.3,168.33,169.7,167.23,12442154,50,0,483,0.200828157349896,0.02564,1,4890528,7555826,0.39292856365808,44,1,544,0.0422794117647059,-0.14325,1,44,2,896,0.0970982142857143,0.043221053,1,44,1,544,0.0422794117647059,-0.14325,1,567,1,1,614.3,1,2.8,6921280
