Date,Ticker,OTC_Short,OTC_Total,DPI
11/6/2012,NFLX,6619690,15035286,0.440276959
11/5/2012,NFLX,5339789,12027043,0.443981867
11/2/2012,NFLX,4606518,12340090,0.373296953
11/1/2012,NFLX,10295516,26608918,0.386919754
10/31/2012,NFLX,17560361,36574041,0.480131824
10/26/2012,NFLX,23629382,36592808,0.645738419
10/25/2012,NFLX,5523987,11759594,0.469743003
10/24/2012,NFLX,18756913,33428052,0.561112954
10/23/2012,NFLX,7282751,14682962,0.496000126
10/22/2012,NFLX,8467095,18517163,0.4572566
10/19/2012,NFLX,3902885,8913947,0.437840274
10/18/2012,NFLX,5175401,10673453,0.484885351
10/17/2012,NFLX,6088138,10221925,0.595596035
10/16/2012,NFLX,6851831,12145077,0.564165299
10/15/2012,NFLX,3074267,7510580,0.409324846
10/12/2012,NFLX,2590287,7741083,0.334615583
10/11/2012,NFLX,3248833,8037120,0.404228505
10/10/2012,NFLX,6486487,16242653,0.399348986
10/9/2012,NFLX,13254031,34282192,0.386615623
10/8/2012,NFLX,17328710,41873818,0.413831622
10/5/2012,NFLX,10579961,27332844,0.387078674
10/4/2012,NFLX,20937567,40028772,0.523062936
10/3/2012,NFLX,16295181,35378903,0.460590341
10/2/2012,NFLX,3931179,8720551,0.450794795
10/1/2012,NFLX,5623219,12567030,0.447458071
9/28/2012,NFLX,3430910,6912787,0.496313571
9/27/2012,NFLX,3621464,8289540,0.436871527
9/26/2012,NFLX,6929244,13135549,0.527518416
9/25/2012,NFLX,5942300,12781741,0.464905368
9/24/2012,NFLX,3530996,7119203,0.495981924
9/21/2012,NFLX,3784592,8657607,0.437140656
9/20/2012,NFLX,5701857,12114529,0.470662706
9/19/2012,NFLX,5900090,11079390,0.532528415
9/18/2012,NFLX,4576740,10221743,0.447745556
9/17/2012,NFLX,6554261,13510665,0.485117572
9/14/2012,NFLX,5573813,11626496,0.479406091
9/13/2012,NFLX,3243317,8142400,0.39832445
9/12/2012,NFLX,4479440,8656375,0.517472961
9/11/2012,NFLX,4323445,10708593,0.403736046
9/10/2012,NFLX,3923143,9985948,0.392866356
9/7/2012,NFLX,4497458,9395400,0.47868723
9/6/2012,NFLX,6079528,11479370,0.529604673
9/5/2012,NFLX,5272463,11632663,0.453246432
9/4/2012,NFLX,12150628,31737181,0.38285152
8/31/2012,NFLX,4127305,10155432,0.406413533
8/30/2012,NFLX,3065566,6521235,0.470089791
8/29/2012,NFLX,1891001,3833102,0.49333438
8/28/2012,NFLX,2257983,5148948,0.438532881
8/27/2012,NFLX,2416687,5080166,0.475710243
8/24/2012,NFLX,2795863,7763931,0.360109202
8/23/2012,NFLX,5308534,11101244,0.478192714
8/22/2012,NFLX,3147018,5611473,0.560818523
8/21/2012,NFLX,4446925,9667847,0.45997056
8/20/2012,NFLX,5223414,11394845,0.458401497
8/17/2012,NFLX,4155487,7584773,0.547872296
8/16/2012,NFLX,3067617,6431110,0.476996506
8/15/2012,NFLX,5860162,10827824,0.541213267
8/14/2012,NFLX,8073492,15388891,0.524631177
8/13/2012,NFLX,5690454,9813020,0.579888149
8/10/2012,NFLX,4545016,10482556,0.433578986
8/9/2012,NFLX,1728202,3932376,0.439480355
8/8/2012,NFLX,2677717,5265036,0.508584747
8/7/2012,NFLX,4958149,9670948,0.512684899
8/6/2012,NFLX,4806326,8890126,0.540636432
8/3/2012,NFLX,4909569,12637618,0.388488479
8/2/2012,NFLX,2719171,7511371,0.362007282
8/1/2012,NFLX,6965889,11525780,0.604374628
7/31/2012,NFLX,3433745,6210645,0.552880578
7/30/2012,NFLX,5961326,11603977,0.513731284
7/27/2012,NFLX,6394164,13256362,0.482346816
7/26/2012,NFLX,11685492,25554263,0.457281511
7/25/2012,NFLX,26926067,58002959,0.464218851
7/24/2012,NFLX,9657396,16665383,0.579488392
7/23/2012,NFLX,5749156,11692849,0.491681369
7/20/2012,NFLX,4260410,6953681,0.612684131
7/19/2012,NFLX,5015409,10316530,0.486152708
7/18/2012,NFLX,2584876,6753089,0.382769426
7/17/2012,NFLX,3845912,9554013,0.402544146
7/16/2012,NFLX,3464797,6907964,0.501565584
7/13/2012,NFLX,6921530,12229630,0.565963974
7/12/2012,NFLX,8057574,15268561,0.527723209
7/11/2012,NFLX,7234731,15055446,0.480539135
7/10/2012,NFLX,6488881,12464067,0.520607038
7/9/2012,NFLX,8656074,16244711,0.532854909
7/6/2012,NFLX,20055126,33555445,0.597671287
7/5/2012,NFLX,15785518,25738811,0.613296317
7/3/2012,NFLX,6038235,10228435,0.590338111
7/2/2012,NFLX,2343894,6343848,0.36947512
6/29/2012,NFLX,2625931,7944272,0.330543944
6/28/2012,NFLX,3592932,5712077,0.629006227
6/27/2012,NFLX,3264128,5790169,0.563736223
6/26/2012,NFLX,3192287,6115179,0.522026747
6/25/2012,NFLX,7453656,13059221,0.570758087
6/22/2012,NFLX,3841971,6327104,0.607224253
6/21/2012,NFLX,4380768,7782348,0.562910834
6/20/2012,NFLX,6501908,12566085,0.517417159
6/19/2012,NFLX,6532694,11311328,0.577535547
6/18/2012,NFLX,5375440,11082890,0.485021506
6/15/2012,NFLX,5984958,12372395,0.483734798
6/14/2012,NFLX,5459902,10905783,0.500642824
6/13/2012,NFLX,3125605,5889401,0.530716961
6/12/2012,NFLX,4164489,8628172,0.482661797
6/11/2012,NFLX,5243308,8594096,0.610105822
6/8/2012,NFLX,5441898,8471400,0.64238473
6/7/2012,NFLX,5272722,8251103,0.639032382
6/6/2012,NFLX,7116515,12554542,0.566847839
6/5/2012,NFLX,5725461,10437434,0.54855063
6/4/2012,NFLX,8837066,15745583,0.561240953
6/1/2012,NFLX,5477304,13184997,0.415419435
5/31/2012,NFLX,10932229,22159032,0.493353184
5/30/2012,NFLX,6107164,12896562,0.473549772
5/29/2012,NFLX,6584340,12202477,0.539590445
5/25/2012,NFLX,8501535,13356742,0.636497658
5/24/2012,NFLX,4603998,7448231,0.618133084
5/23/2012,NFLX,7291277,15534064,0.469373436
5/22/2012,NFLX,9051672,15444177,0.586089631
5/21/2012,NFLX,6804721,11235105,0.605665991
5/18/2012,NFLX,4677414,10019891,0.466812863
5/17/2012,NFLX,5348651,8942360,0.598125215
5/16/2012,NFLX,6912318,14552447,0.474993518
5/15/2012,NFLX,5637261,10886470,0.517822674
5/14/2012,NFLX,7041923,14271250,0.493434212
5/11/2012,NFLX,15301412,28495166,0.536982729
5/10/2012,NFLX,5813360,9716252,0.598313012
5/9/2012,NFLX,6390867,10769675,0.593413172
5/8/2012,NFLX,5286407,11117267,0.475513181
5/7/2012,NFLX,5684455,12644226,0.449569234
5/4/2012,NFLX,12144405,27577788,0.440369075
5/3/2012,NFLX,9386055,23908962,0.392574759
5/2/2012,NFLX,4156439,11530799,0.360464093
5/1/2012,NFLX,5282865,14403186,0.366784474
4/30/2012,NFLX,7781928,20479949,0.379977899
4/27/2012,NFLX,6246940,14237286,0.438773233
4/26/2012,NFLX,14753956,25458944,0.579519559
4/25/2012,NFLX,15530088,31506706,0.492913731
4/24/2012,NFLX,19431755,37026521,0.524806395
4/23/2012,NFLX,10555454,20439377,0.516427384
4/20/2012,NFLX,3187002,7119833,0.44762314
4/19/2012,NFLX,5171628,11065789,0.467352848
4/18/2012,NFLX,5445041,9489536,0.57379423
4/17/2012,NFLX,6581701,11881548,0.553943055
4/16/2012,NFLX,6812862,10602907,0.642546615
4/13/2012,NFLX,6404552,12661796,0.505817026
4/12/2012,NFLX,6923868,15025752,0.460800098
4/11/2012,NFLX,11409951,23996791,0.4754782
4/10/2012,NFLX,9730406,16398354,0.593376994
4/9/2012,NFLX,3665445,8061326,0.454695046
4/5/2012,NFLX,3784760,8228864,0.459937119
4/4/2012,NFLX,4622821,8744071,0.528680634
4/3/2012,NFLX,9628850,22951572,0.419528998
4/2/2012,NFLX,6236020,11994059,0.51992574
3/30/2012,NFLX,5546884,13203148,0.420118293
3/29/2012,NFLX,7380408,14440580,0.511088059
3/28/2012,NFLX,6536180,11248244,0.581084479
3/27/2012,NFLX,6101683,11301941,0.539879212
3/26/2012,NFLX,8515486,14344876,0.593625626
3/23/2012,NFLX,8476153,16321823,0.519314111
3/22/2012,NFLX,12305503,20082531,0.61274662
3/21/2012,NFLX,11666018,19949811,0.584768347
3/20/2012,NFLX,8094744,14486850,0.558764949
3/19/2012,NFLX,9526755,18640664,0.511073801
3/16/2012,NFLX,8755089,16161565,0.541722847
3/15/2012,NFLX,8196748,18740008,0.437392983
3/14/2012,NFLX,9113293,17155628,0.531213022
3/13/2012,NFLX,7577262,14703150,0.515349568
3/12/2012,NFLX,9350495,15213870,0.614603319
3/9/2012,NFLX,9421384,17677240,0.532966911
3/8/2012,NFLX,9244487,19125589,0.483356983
3/7/2012,NFLX,20050898,35822689,0.559726212
3/6/2012,NFLX,6522131,13496742,0.483237436
3/5/2012,NFLX,5571573,11961628,0.465787182
3/2/2012,NFLX,7268114,16910649,0.429795095
3/1/2012,NFLX,9421076,16647484,0.565915907
2/29/2012,NFLX,8741831,15246504,0.573366262
2/28/2012,NFLX,8389528,18882598,0.444299455
2/27/2012,NFLX,6585677,16786952,0.392309277
2/24/2012,NFLX,4494364,10699535,0.420052273
2/23/2012,NFLX,6761650,16912147,0.399810267
2/22/2012,NFLX,18225207,44472806,0.409805646
2/21/2012,NFLX,22578017,36069481,0.625959021
2/17/2012,NFLX,6109698,10497417,0.582019177
2/16/2012,NFLX,13246387,21024304,0.630051154
2/15/2012,NFLX,6999832,16370732,0.427582102
2/14/2012,NFLX,6677657,22449399,0.297453709
2/13/2012,NFLX,10037825,24497235,0.409753387
2/10/2012,NFLX,7368872,13348608,0.552032991
2/9/2012,NFLX,9877994,18067392,0.546730486
2/8/2012,NFLX,11902660,23597735,0.504398409
2/7/2012,NFLX,20082692,38679914,0.519202085
2/6/2012,NFLX,18527362,35488712,0.522063523
2/3/2012,NFLX,8752765,17339616,0.504784247
2/2/2012,NFLX,8810291,17173261,0.513023764
2/1/2012,NFLX,11377548,22455482,0.506671289
1/31/2012,NFLX,20982255,39950225,0.525209933
1/30/2012,NFLX,30902543,49470799,0.624662298
1/27/2012,NFLX,22304268,41111721,0.5425282
1/26/2012,NFLX,32677470,65746604,0.497021413
1/25/2012,NFLX,13522866,23415833,0.5775095
1/24/2012,NFLX,7118986,18236932,0.390360945
1/23/2012,NFLX,8926967,27287729,0.327142174
1/20/2012,NFLX,11719232,24545836,0.477442773
1/19/2012,NFLX,18081742,37716035,0.479417892
1/18/2012,NFLX,12614686,28272447,0.446183028
1/17/2012,NFLX,12155514,27354712,0.444366367
1/13/2012,NFLX,16873647,42517391,0.396864591
1/12/2012,NFLX,11795924,26163585,0.450852741
1/11/2012,NFLX,15842918,38746841,0.40888283
1/10/2012,NFLX,27827597,63754019,0.436483808
1/9/2012,NFLX,53560087,98357854,0.544543062
1/6/2012,NFLX,28250292,54041582,0.522751018
1/5/2012,NFLX,21130067,38738714,0.545450915
1/4/2012,NFLX,23373532,42522935,0.549668832
1/3/2012,NFLX,3784375,9647253,0.392274879
12/30/2011,NFLX,4304797,9517914,0.452283662
12/29/2011,NFLX,6565447,12226018,0.537006162
12/28/2011,NFLX,3931529,9615424,0.408877341
12/27/2011,NFLX,4792893,9502920,0.504360028
12/23/2011,NFLX,4749934,9833341,0.483043759
12/22/2011,NFLX,6163682,11533501,0.534415526
12/21/2011,NFLX,5983789,10316488,0.580021903
12/20/2011,NFLX,4478313,10686179,0.419075237
12/19/2011,NFLX,4169564,8716491,0.478353503
12/16/2011,NFLX,5467000,9263079,0.590192527
12/15/2011,NFLX,4402510,9010722,0.488585709
12/14/2011,NFLX,7034559,15834602,0.444252341
12/13/2011,NFLX,15316483,28675675,0.534128072
12/12/2011,NFLX,21283185,40297782,0.528147802
12/9/2011,NFLX,5779970,12245037,0.472025524
12/8/2011,NFLX,11512816,18887750,0.609538775
12/7/2011,NFLX,15989442,27807654,0.575001473
12/6/2011,NFLX,13753957,23983806,0.57346849
12/5/2011,NFLX,17235050,33579525,0.513260685
12/2/2011,NFLX,7989128,15675352,0.509661793
12/1/2011,NFLX,12152021,22827945,0.532330922
11/30/2011,NFLX,26282466,47981024,0.547767926
11/29/2011,NFLX,12420345,21737429,0.57138059
11/28/2011,NFLX,10953922,22911518,0.478096737
11/25/2011,NFLX,6841618,16188627,0.422618793
11/23/2011,NFLX,8076880,16885351,0.478336518
11/22/2011,NFLX,20298579,42106288,0.482079517
11/21/2011,NFLX,8056874,15358672,0.524581422
11/18/2011,NFLX,4883018,11690644,0.417685972
11/17/2011,NFLX,7228711,17977022,0.402108369
11/16/2011,NFLX,6511449,13483148,0.482932398
11/15/2011,NFLX,3438932,6929293,0.496289015
11/14/2011,NFLX,4241538,8333535,0.508972243
11/11/2011,NFLX,5201462,12994506,0.400281627
11/10/2011,NFLX,7440027,14939155,0.498021943
11/9/2011,NFLX,4943246,10466246,0.472303632
11/8/2011,NFLX,5685036,12422949,0.457623709
11/7/2011,NFLX,11170523,21062580,0.530349226
11/4/2011,NFLX,17339224,30800868,0.562945953
11/3/2011,NFLX,18413150,35789250,0.514488289
11/2/2011,NFLX,7283997,15163463,0.480365006
11/1/2011,NFLX,4039042,10489192,0.385067029
10/31/2011,NFLX,5742478,13267478,0.432823631
10/28/2011,NFLX,10156209,22081248,0.459947237
10/27/2011,NFLX,11670008,27715373,0.421066244
10/26/2011,NFLX,25019869,59326967,0.421728436
10/25/2011,NFLX,44105355,106211175,0.415260965
10/24/2011,NFLX,13411790,27765269,0.483041962
10/21/2011,NFLX,8098181,16000516,0.50611999
10/20/2011,NFLX,4780244,8570583,0.557750155
10/19/2011,NFLX,12759635,25949833,0.491703935
10/18/2011,NFLX,6959162,15332758,0.453875422
10/17/2011,NFLX,8630391,16110640,0.535695106
10/14/2011,NFLX,8625939,19249223,0.448118815
10/13/2011,NFLX,15762383,30029902,0.524889592
10/12/2011,NFLX,15736707,31233230,0.503845007
10/11/2011,NFLX,29442826,57358889,0.513308861
10/10/2011,NFLX,25226656,57305479,0.440213684
10/7/2011,NFLX,4794482,11782330,0.406921381
10/6/2011,NFLX,6388382,12143341,0.526081084
10/5/2011,NFLX,7615454,18508980,0.411446444
10/4/2011,NFLX,7907326,18178797,0.434975208
10/3/2011,NFLX,10328829,21586117,0.478494071
9/30/2011,NFLX,12216526,27749106,0.440249354
9/29/2011,NFLX,19404742,53856663,0.36030346
9/28/2011,NFLX,9978598,21785834,0.45803149
9/27/2011,NFLX,15696870,26119933,0.600953685
9/26/2011,NFLX,15558452,31388014,0.495681313
9/23/2011,NFLX,15105391,28375816,0.532333273
9/22/2011,NFLX,16943969,42681632,0.396985031
9/21/2011,NFLX,17381623,57850380,0.300458234
9/20/2011,NFLX,25289236,83674248,0.302234398
9/19/2011,NFLX,17689042,57733494,0.30639133
9/16/2011,NFLX,8013565,37667973,0.212742135
9/15/2011,NFLX,16223228,48428324,0.33499462
9/14/2011,NFLX,2051035,5650610,0.362975856
9/13/2011,NFLX,3136210,6549893,0.478818509
9/12/2011,NFLX,3975573,9140047,0.434961987
9/9/2011,NFLX,2820951,9641814,0.292574717
9/8/2011,NFLX,3680250,8277220,0.44462392
9/7/2011,NFLX,3651872,8956689,0.407725667
9/6/2011,NFLX,3305064,8569211,0.385690585
9/2/2011,NFLX,6219255,17108812,0.363511797
9/1/2011,NFLX,2796388,5287394,0.528878309
8/31/2011,NFLX,5002809,10491173,0.476858879
8/30/2011,NFLX,4743172,10708299,0.442943553
8/29/2011,NFLX,2313108,6272357,0.368778116
8/26/2011,NFLX,3761765,7262073,0.51800154
8/25/2011,NFLX,4682629,8345470,0.561098296
8/24/2011,NFLX,4104905,10516618,0.390325578
8/23/2011,NFLX,5576473,11096218,0.502556186
8/22/2011,NFLX,4709376,10918110,0.431336193
8/19/2011,NFLX,3400509,9310637,0.365228394
8/18/2011,NFLX,4369911,10177405,0.429373794
8/17/2011,NFLX,2604889,8455762,0.308060823
8/16/2011,NFLX,2351167,5736647,0.409850388
8/15/2011,NFLX,3219321,7808556,0.412281221
8/12/2011,NFLX,2200506,5119681,0.429813108
8/11/2011,NFLX,2870357,5882156,0.487977028
8/10/2011,NFLX,2674931,5631535,0.474991454
8/9/2011,NFLX,5524722,12230813,0.451705214
8/8/2011,NFLX,4416685,10484047,0.421276726
8/5/2011,NFLX,5157159,11240453,0.458803484
8/4/2011,NFLX,3894961,10203529,0.381726852
8/3/2011,NFLX,4384828,8192485,0.535225637
8/2/2011,NFLX,3793993,7857241,0.482865805
8/1/2011,NFLX,3999968,8989834,0.444943477
7/29/2011,NFLX,2200044,6084183,0.361600563
7/28/2011,NFLX,4963546,9737679,0.509725778
7/27/2011,NFLX,5567338,13390559,0.415765914
7/26/2011,NFLX,14827064,32697294,0.453464559
7/25/2011,NFLX,6412903,14422548,0.444644247
7/22/2011,NFLX,2460437,9158065,0.268663413
7/21/2011,NFLX,2167970,8586991,0.252471442
7/20/2011,NFLX,2420950,6521592,0.371220708
7/19/2011,NFLX,1952573,6400436,0.305068748
7/18/2011,NFLX,2831122,10683050,0.265010648
7/15/2011,NFLX,3672417,9103892,0.403389781
7/14/2011,NFLX,4854157,13293567,0.365150828
7/13/2011,NFLX,6244581,15766863,0.396057288
7/12/2011,NFLX,5510099,13087396,0.421023327
7/11/2011,NFLX,4924780,13145314,0.374641488
7/8/2011,NFLX,2611616,6481391,0.402940665
7/7/2011,NFLX,3771313,9250584,0.407683774
7/6/2011,NFLX,5133436,10511438,0.488366673
7/5/2011,NFLX,7482692,21331156,0.35078699
7/1/2011,NFLX,4441234,9075262,0.489378048
6/30/2011,NFLX,2223760,6499010,0.342169038
6/29/2011,NFLX,3340379,6011929,0.555625158
6/28/2011,NFLX,3254391,5677385,0.573220065
6/27/2011,NFLX,4132758,7944517,0.52020255
6/24/2011,NFLX,3254713,7265118,0.44799176
6/23/2011,NFLX,5035023,9466674,0.531868215
6/22/2011,NFLX,2325785,5618361,0.413961474
6/21/2011,NFLX,3791228,6825399,0.555458809
6/20/2011,NFLX,3129189,5956657,0.52532637
6/17/2011,NFLX,3333435,7384629,0.451401824
6/16/2011,NFLX,4329633,11849243,0.365393215
6/15/2011,NFLX,2714096,5767055,0.470620794
6/14/2011,NFLX,3625230,6598347,0.549414876
6/13/2011,NFLX,3059119,6331262,0.483176814
6/10/2011,NFLX,4776275,8181250,0.583807487
6/9/2011,NFLX,3268363,6812393,0.479767242
6/8/2011,NFLX,4710867,8483349,0.555307462
6/7/2011,NFLX,5519878,10038609,0.549864827
6/6/2011,NFLX,6606593,14472885,0.456480722
6/3/2011,NFLX,5181680,10925012,0.474295131
6/2/2011,NFLX,5847772,11923114,0.490456772
6/1/2011,NFLX,6789496,15191925,0.446914792
5/31/2011,NFLX,4475751,8734558,0.512418717
5/27/2011,NFLX,3055122,6670531,0.458002819
5/26/2011,NFLX,6501586,14275268,0.455444059
5/25/2011,NFLX,9688462,18981543,0.51041488
5/24/2011,NFLX,4202093,9500323,0.44231054
5/23/2011,NFLX,4898880,11005764,0.445119485
5/20/2011,NFLX,4497493,9279263,0.484682135
5/19/2011,NFLX,3291904,7262836,0.453253247
5/18/2011,NFLX,5451761,9688889,0.562681748
5/17/2011,NFLX,5157866,10185329,0.506401511
5/16/2011,NFLX,5472712,11469234,0.47716456
5/13/2011,NFLX,6002633,10214904,0.587634793
5/12/2011,NFLX,6503665,10781841,0.603205427
5/11/2011,NFLX,6419525,10830064,0.592750421
5/10/2011,NFLX,4373481,7738934,0.565127058
5/9/2011,NFLX,5191543,9139039,0.568062244
5/6/2011,NFLX,3385200,7168021,0.472264241
5/5/2011,NFLX,5250812,10301473,0.509714679
5/4/2011,NFLX,5376343,12218276,0.440024681
5/3/2011,NFLX,4394607,10667783,0.411951293
5/2/2011,NFLX,6411216,14024927,0.45713008
4/29/2011,NFLX,3824156,6871921,0.556490099
4/28/2011,NFLX,5600798,11368630,0.492653732
4/27/2011,NFLX,10198181,21033768,0.484848031
4/26/2011,NFLX,15831536,36931293,0.428675378
4/25/2011,NFLX,7786114,20727329,0.375644831
4/21/2011,NFLX,6975409,11924157,0.584981312
4/20/2011,NFLX,4275964,9443280,0.452804958
4/19/2011,NFLX,6897086,11441220,0.602827845
4/18/2011,NFLX,3041136,6998642,0.434532299
4/15/2011,NFLX,2710736,5467322,0.495806905
4/14/2011,NFLX,5544455,11047603,0.501869501
4/13/2011,NFLX,5262397,9422406,0.558498222
4/12/2011,NFLX,7921144,15662262,0.505747126
4/11/2011,NFLX,3640700,11803470,0.308443195
4/8/2011,NFLX,6013245,13343078,0.450664007
4/7/2011,NFLX,5939717,15291843,0.388423881
4/6/2011,NFLX,6209581,14274603,0.435009016
4/5/2011,NFLX,3052707,7871892,0.387798384
4/4/2011,NFLX,3674265,8629754,0.425767061
4/1/2011,NFLX,4911018,11893203,0.412926442
3/31/2011,NFLX,2441859,6947402,0.351478006
3/30/2011,NFLX,3476123,8197462,0.424048687
3/29/2011,NFLX,3159961,7989744,0.395502159
3/28/2011,NFLX,8271046,18529532,0.446371015
3/25/2011,NFLX,3921204,9264514,0.423249833
3/24/2011,NFLX,6033377,14793744,0.407833
3/23/2011,NFLX,9071755,19611536,0.462572386
3/22/2011,NFLX,6156430,15869721,0.387935617
3/21/2011,NFLX,4744348,11474519,0.413468138
3/18/2011,NFLX,3451420,9694643,0.35601311
3/17/2011,NFLX,3815826,9336180,0.408713842
3/16/2011,NFLX,8210916,19796791,0.414759948
3/15/2011,NFLX,12879006,25651101,0.502083946
3/14/2011,NFLX,4732770,9189418,0.515023911
3/11/2011,NFLX,5898004,10509625,0.561200233
3/10/2011,NFLX,12321708,22787702,0.540717445
3/9/2011,NFLX,6833582,15949171,0.428460012
3/8/2011,NFLX,9457084,21773948,0.434330237
3/7/2011,NFLX,5387543,12976257,0.415184672
3/4/2011,NFLX,6087046,14032123,0.43379366
3/3/2011,NFLX,4493993,11541215,0.389386473
3/2/2011,NFLX,4824498,10271009,0.469719966
3/1/2011,NFLX,5047168,11934531,0.422904595
2/28/2011,NFLX,4365585,13033468,0.33495191
2/25/2011,NFLX,2915290,7217616,0.403913148
2/24/2011,NFLX,4900959,10297168,0.475952126
2/23/2011,NFLX,8055880,22528142,0.357591851
2/22/2011,NFLX,6565314,17267957,0.380202128
2/18/2011,NFLX,4263546,10011617,0.425859879
2/17/2011,NFLX,4642302,11540291,0.402269059
2/16/2011,NFLX,4887120,12262712,0.398535006
2/15/2011,NFLX,5547934,13518099,0.410407854
2/14/2011,NFLX,11541376,24335255,0.474265669
2/11/2011,NFLX,7299880,13335357,0.547407917
2/10/2011,NFLX,2444386,4988200,0.49003368
2/9/2011,NFLX,4005694,8661786,0.462455895
2/8/2011,NFLX,1360401,4483423,0.303429099
2/7/2011,NFLX,2644880,7047712,0.375282077
2/4/2011,NFLX,5836131,13334461,0.437672809
2/3/2011,NFLX,1924048,6551986,0.293658747
2/2/2011,NFLX,3905377,10079930,0.387440885
2/1/2011,NFLX,3429195,8482474,0.40426826
1/31/2011,NFLX,5606650,12284489,0.456400751
1/28/2011,NFLX,8687301,16531970,0.525484924
1/27/2011,NFLX,18312105,35445795,0.516622776
1/26/2011,NFLX,6952393,12698329,0.547504558
1/25/2011,NFLX,3760869,6184871,0.608075577
1/24/2011,NFLX,4254236,7615706,0.558613476
1/21/2011,NFLX,3157154,6253842,0.504834308
1/20/2011,NFLX,6606747,10695650,0.617704113
1/19/2011,NFLX,3260705,6114591,0.533266248
1/18/2011,NFLX,3054149,5713239,0.534573996
1/14/2011,NFLX,3468612,6273456,0.552902898
1/13/2011,NFLX,5305216,9540188,0.556091348
1/12/2011,NFLX,3636752,6057856,0.600336489
1/11/2011,NFLX,5477752,10817401,0.506383373
1/10/2011,NFLX,7666505,13665743,0.561001696
1/7/2011,NFLX,4013219,7124061,0.563333048
1/6/2011,NFLX,5158034,10272766,0.502107612
1/5/2011,NFLX,4743823,10906994,0.434934043
1/4/2011,NFLX,8094569,16371271,0.49443742
1/3/2011,NFLX,5439469,13234935,0.410993254
12/31/2010,NFLX,3856881,7866299,0.490304399
12/30/2010,NFLX,1743917,4537897,0.384300701
12/29/2010,NFLX,3511011,7153349,0.490820593
12/28/2010,NFLX,5473713,9328039,0.586802114
12/27/2010,NFLX,4809749,9433725,0.509846217
12/23/2010,NFLX,3190376,6260093,0.509637157
12/22/2010,NFLX,5950980,11032049,0.539426538
12/21/2010,NFLX,9240455,15990681,0.577865008
12/20/2010,NFLX,3504361,10001775,0.350373909
12/17/2010,NFLX,8838333,17476851,0.505716562
12/16/2010,NFLX,5944757,10916143,0.544584017
12/15/2010,NFLX,7020986,15343300,0.457592956
12/14/2010,NFLX,9585373,21279097,0.450459575
12/13/2010,NFLX,5017789,16412438,0.305730873
12/10/2010,NFLX,6308400,14466074,0.436082381
12/9/2010,NFLX,6807542,14468097,0.470520899
12/8/2010,NFLX,9803080,23751819,0.412729652
12/7/2010,NFLX,6547856,16287607,0.402014612
12/6/2010,NFLX,8379343,17627477,0.47535691
12/3/2010,NFLX,4761974,22506253,0.211584487
12/2/2010,NFLX,5715969,20421933,0.279893632
12/1/2010,NFLX,9146424,25187638,0.36313147
11/30/2010,NFLX,13172467,29240533,0.450486556
11/29/2010,NFLX,7664692,17458609,0.439020772
11/26/2010,NFLX,3670744,6728729,0.545533042
11/24/2010,NFLX,6448148,11143426,0.578650408
11/23/2010,NFLX,8413006,16911699,0.497466635
11/22/2010,NFLX,10342073,22154069,0.466824988
11/19/2010,NFLX,3481842,7206143,0.483176923
11/18/2010,NFLX,2687706,5541452,0.485018367
11/17/2010,NFLX,2789976,6009437,0.464265787
11/16/2010,NFLX,1994125,7873075,0.253284136
11/15/2010,NFLX,3273368,8701693,0.376175992
11/12/2010,NFLX,3327072,9165863,0.362985133
11/11/2010,NFLX,5003684,11114544,0.450192469
11/10/2010,NFLX,6597402,13532309,0.48752966
11/9/2010,NFLX,5716634,13693778,0.41746215
11/8/2010,NFLX,3231438,9482823,0.340767512
11/5/2010,NFLX,2310343,7146853,0.323267178
11/4/2010,NFLX,2965991,12345599,0.240246828
11/3/2010,NFLX,3038665,9993354,0.304068584
11/2/2010,NFLX,4253844,12759278,0.333392219
11/1/2010,NFLX,2471644,10946824,0.225786402
10/29/2010,NFLX,3066112,10488170,0.292340036
10/28/2010,NFLX,2623369,9063719,0.289436268
10/27/2010,NFLX,7383978,21798749,0.338734026
10/26/2010,NFLX,9593535,25240901,0.380078944
10/25/2010,NFLX,2225573,7649397,0.290947509
10/22/2010,NFLX,4130259,15922970,0.259389988
10/21/2010,NFLX,10691674,33970209,0.314736774
10/20/2010,NFLX,6342952,12570621,0.504585414
10/19/2010,NFLX,3144120,7880978,0.398950486
10/18/2010,NFLX,2662842,6401745,0.41595565
10/15/2010,NFLX,3160689,6673149,0.473642803
10/14/2010,NFLX,3492244,7166740,0.487284874
10/13/2010,NFLX,4295921,8523067,0.504034639
10/12/2010,NFLX,4480609,8496320,0.527358786
10/11/2010,NFLX,5421213,10305071,0.526072358
10/8/2010,NFLX,3261972,7710857,0.423036246
10/7/2010,NFLX,4839541,10695538,0.452482241
10/6/2010,NFLX,6809271,17411919,0.391069531
10/5/2010,NFLX,6588260,15025381,0.438475404
10/4/2010,NFLX,6904646,16330328,0.422811226
10/1/2010,NFLX,6567554,19397826,0.338571652
9/30/2010,NFLX,9903138,26185943,0.378185273
9/29/2010,NFLX,10746883,18572603,0.578641723
9/28/2010,NFLX,4803526,11533781,0.416474528
9/27/2010,NFLX,7785736,14126812,0.551131848
9/24/2010,NFLX,11051278,20076385,0.55046155
9/23/2010,NFLX,15218308,28274855,0.538227623
9/22/2010,NFLX,10802617,22350293,0.483332232
9/21/2010,NFLX,4733841,10309656,0.459165757
